idpartizione,nlista,nlistamacro,idpartizione_r,nraggrup,nome,nome_breve,nome2,nome_breve2,immagine,tipo_lista,blocco_ins,idComune
0,12,5,0,3,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,5.png,N,N,135
0,2,18,0,2,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,18.png,N,N,135
0,13,10,0,3,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,10.png,N,N,135
0,3,14,0,2,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,14.png,N,N,135
0,14,12,0,4,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,12.png,N,N,135
0,17,4,0,7,COMUNISTA!,COMUNISTA!,COMUNISTA!,COMUNISTA!,4.png,N,N,135
0,11,7,0,3,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C.,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C,7.png,N,N,135
0,8,8,0,3,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,8.png,N,N,135
0,4,15,0,2,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,15.png,N,N,135
0,6,17,0,2,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,17.png,N,N,135
0,7,13,0,2,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,13.png,N,N,135
0,15,2,0,5,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,2.png,N,N,135
0,16,11,0,6,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,11.png,N,N,135
0,1,1,0,1,RICONQUISTARE L'ITALIA,RICONQUISTARE L'ITALIA,RICONQUISTARE L'ITALIA,RICONQUISTARE L'ITALIA,1.png,N,N,135
0,18,3,0,8,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,3.png,N,N,135
0,9,6,0,3,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,6.png,N,N,136
0,5,16,0,2,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,16.png,N,N,136
0,12,5,0,3,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,5.png,N,N,136
0,14,12,0,4,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,12.png,N,N,136
0,10,9,0,3,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,9.png,N,N,136
0,2,18,0,2,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,18.png,N,N,136
0,4,15,0,2,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,15.png,N,N,136
0,3,14,0,2,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,14.png,N,N,136
0,6,17,0,2,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,17.png,N,N,136
0,11,7,0,3,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C.,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C,7.png,N,N,136
0,17,4,0,7,COMUNISTA!,COMUNISTA!,COMUNISTA!,COMUNISTA!,4.png,N,N,136
0,7,13,0,2,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,13.png,N,N,136
0,13,10,0,3,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,10.png,N,N,136
0,15,2,0,5,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,2.png,N,N,136
0,16,11,0,6,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,11.png,N,N,136
0,1,1,0,1,RICONQUISTARE L'ITALIA,RICONQUISTARE L'ITALIA,RICONQUISTARE L'ITALIA,RICONQUISTARE L'ITALIA,1.png,N,N,136
0,8,8,0,3,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,8.png,N,N,136
0,18,3,0,8,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,3.png,N,N,136
0,9,6,0,3,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,6.png,N,N,137
0,5,16,0,2,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,16.png,N,N,137
0,12,5,0,3,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,5.png,N,N,137
0,14,12,0,4,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,12.png,N,N,137
0,3,14,0,2,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,14.png,N,N,137
0,16,11,0,6,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,11.png,N,N,137
0,2,18,0,2,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,18.png,N,N,137
0,4,15,0,2,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,15.png,N,N,137
0,6,17,0,2,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,17.png,N,N,137
0,8,8,0,3,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,8.png,N,N,137
0,10,9,0,3,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,9.png,N,N,137
0,11,7,0,3,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C.,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C,7.png,N,N,137
0,15,2,0,5,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,2.png,N,N,137
0,17,4,0,7,COMUNISTA!,COMUNISTA!,COMUNISTA!,COMUNISTA!,4.png,N,N,137
0,1,1,0,1,RICONQUISTARE L'ITALIA,RICONQUISTARE L'ITALIA,RICONQUISTARE L'ITALIA,RICONQUISTARE L'ITALIA,1.png,N,N,137
0,7,13,0,2,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,13.png,N,N,137
0,13,10,0,3,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,10.png,N,N,137
0,18,3,0,8,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,3.png,N,N,137
0,9,6,0,3,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,6.png,N,N,138
0,12,5,0,3,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,5.png,N,N,138
0,5,16,0,2,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,16.png,N,N,138
0,14,12,0,4,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,12.png,N,N,138
0,10,9,0,3,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,9.png,N,N,138
0,11,7,0,3,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C.,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C,7.png,N,N,138
0,2,18,0,2,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,18.png,N,N,138
0,8,8,0,3,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,8.png,N,N,138
0,3,14,0,2,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,14.png,N,N,138
0,13,10,0,3,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,10.png,N,N,138
0,16,11,0,6,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,11.png,N,N,138
0,17,4,0,7,COMUNISTA!,COMUNISTA!,COMUNISTA!,COMUNISTA!,4.png,N,N,138
0,7,13,0,2,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,13.png,N,N,138
0,4,15,0,2,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,15.png,N,N,138
0,6,17,0,2,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,17.png,N,N,138
0,15,2,0,5,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,2.png,N,N,138
0,18,3,0,8,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,3.png,N,N,138
0,1,1,0,1,RICONQUISTARE L'ITALIA,RICONQUISTARE L'ITALIA,RICONQUISTARE L'ITALIA,RICONQUISTARE L'ITALIA,1.png,N,N,138
0,12,5,0,3,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,5.png,N,N,139
0,9,6,0,3,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,6.png,N,N,139
0,5,16,0,2,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,16.png,N,N,139
0,10,9,0,3,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,9.png,N,N,139
0,14,12,0,4,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,12.png,N,N,139
0,11,7,0,3,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C.,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C,7.png,N,N,139
0,3,14,0,2,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,14.png,N,N,139
0,2,18,0,2,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,18.png,N,N,139
0,8,8,0,3,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,8.png,N,N,139
0,16,11,0,6,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,11.png,N,N,139
0,4,15,0,2,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,15.png,N,N,139
0,17,4,0,7,COMUNISTA!,COMUNISTA!,COMUNISTA!,COMUNISTA!,4.png,N,N,139
0,13,10,0,3,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,10.png,N,N,139
0,6,17,0,2,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,17.png,N,N,139
0,7,13,0,2,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,13.png,N,N,139
0,15,2,0,5,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,2.png,N,N,139
0,18,3,0,8,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,3.png,N,N,139
0,1,1,0,1,RICONQUISTARE L'ITALIA,RICONQUISTARE L'ITALIA,RICONQUISTARE L'ITALIA,RICONQUISTARE L'ITALIA,1.png,N,N,139
0,14,6,0,7,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,6.png,N,N,13
0,6,16,0,5,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,16.png,N,N,13
0,12,5,0,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,5.png,N,N,13
0,4,12,0,4,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,12.png,N,N,13
0,7,17,0,5,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,17.png,N,N,13
0,11,2,0,6,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,2.png,N,N,13
0,1,11,0,1,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,11.png,N,N,13
0,13,9,0,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,9.png,N,N,13
0,3,4,0,3,COMUNISTA!,COMUNISTA!,COMUNISTA!,COMUNISTA!,4.png,N,N,13
0,17,7,0,7,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C.,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C,7.png,N,N,13
0,5,14,0,5,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,14.png,N,N,13
0,16,8,0,7,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,8.png,N,N,13
0,2,1,0,2,RICONQUISTARE L'ITALIA,RICONQUISTARE L'ITALIA,RICONQUISTARE L'ITALIA,RICONQUISTARE L'ITALIA,1.png,N,N,13
0,8,15,0,5,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,15.png,N,N,13
0,9,13,0,5,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,13.png,N,N,13
0,10,18,0,5,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,18.png,N,N,13
0,15,10,0,7,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,10.png,N,N,13
0,18,3,0,8,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,3.png,N,N,13
0,12,5,0,3,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,5.png,N,N,140
0,5,16,0,2,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,16.png,N,N,140
0,9,6,0,3,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,6.png,N,N,140
0,10,9,0,3,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,9.png,N,N,140
0,14,12,0,4,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,12.png,N,N,140
0,3,14,0,2,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,14.png,N,N,140
0,2,18,0,2,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,18.png,N,N,140
0,16,11,0,6,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,11.png,N,N,140
0,4,15,0,2,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,15.png,N,N,140
0,8,8,0,3,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,8.png,N,N,140
0,17,4,0,7,COMUNISTA!,COMUNISTA!,COMUNISTA!,COMUNISTA!,4.png,N,N,140
0,7,13,0,2,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,13.png,N,N,140
0,11,7,0,3,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C.,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C,7.png,N,N,140
0,6,17,0,2,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,17.png,N,N,140
0,13,10,0,3,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,10.png,N,N,140
0,15,2,0,5,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,2.png,N,N,140
0,18,3,0,8,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,3.png,N,N,140
0,1,1,0,1,RICONQUISTARE L'ITALIA,RICONQUISTARE L'ITALIA,RICONQUISTARE L'ITALIA,RICONQUISTARE L'ITALIA,1.png,N,N,140
0,3,14,0,2,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,14.png,N,N,141
0,9,6,0,3,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,6.png,N,N,141
0,12,5,0,3,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,5.png,N,N,141
0,5,16,0,2,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,16.png,N,N,141
0,14,12,0,4,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,12.png,N,N,141
0,11,7,0,3,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C.,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C,7.png,N,N,141
0,10,9,0,3,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,9.png,N,N,141
0,2,18,0,2,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,18.png,N,N,141
0,16,11,0,6,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,11.png,N,N,141
0,4,15,0,2,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,15.png,N,N,141
0,8,8,0,3,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,8.png,N,N,141
0,17,4,0,7,COMUNISTA!,COMUNISTA!,COMUNISTA!,COMUNISTA!,4.png,N,N,141
0,6,17,0,2,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,17.png,N,N,141
0,7,13,0,2,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,13.png,N,N,141
0,13,10,0,3,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,10.png,N,N,141
0,1,1,0,1,RICONQUISTARE L'ITALIA,RICONQUISTARE L'ITALIA,RICONQUISTARE L'ITALIA,RICONQUISTARE L'ITALIA,1.png,N,N,141
0,15,2,0,5,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,2.png,N,N,141
0,18,3,0,8,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,3.png,N,N,141
0,12,5,0,3,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,5.png,N,N,142
0,9,6,0,3,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,6.png,N,N,142
0,5,16,0,2,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,16.png,N,N,142
0,10,9,0,3,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,9.png,N,N,142
0,11,7,0,3,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C.,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C,7.png,N,N,142
0,14,12,0,4,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,12.png,N,N,142
0,2,18,0,2,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,18.png,N,N,142
0,8,8,0,3,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,8.png,N,N,142
0,17,4,0,7,COMUNISTA!,COMUNISTA!,COMUNISTA!,COMUNISTA!,4.png,N,N,142
0,16,11,0,6,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,11.png,N,N,142
0,7,13,0,2,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,13.png,N,N,142
0,13,10,0,3,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,10.png,N,N,142
0,6,17,0,2,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,17.png,N,N,142
0,3,14,0,2,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,14.png,N,N,142
0,4,15,0,2,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,15.png,N,N,142
0,15,2,0,5,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,2.png,N,N,142
0,1,1,0,1,RICONQUISTARE L'ITALIA,RICONQUISTARE L'ITALIA,RICONQUISTARE L'ITALIA,RICONQUISTARE L'ITALIA,1.png,N,N,142
0,18,3,0,8,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,3.png,N,N,142
0,12,5,0,3,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,5.png,N,N,143
0,9,6,0,3,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,6.png,N,N,143
0,5,16,0,2,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,16.png,N,N,143
0,8,8,0,3,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,8.png,N,N,143
